time,mean number of programs,standard deviation
0.05981040962380941,10077.927203697733,406.47492393846267
0.06008675891719687,10121.362417904653,416.1722648257961
0.06036438506075867,10173.594608218064,419.88039261241266
0.060643293954080614,10228.233121551679,423.63490857430884
0.06092349152400712,10279.222672839553,425.212079426138
0.061204983724766994,10330.00511692007,431.01106204496233
0.06148777653810023,10378.385106811156,431.3569679764685
0.06177187597338491,10429.587941140955,438.6098402017396
0.062057288067765004,10481.97033629953,444.39674477187873
0.06234401888627864,10534.609660353479,447.2803612290953
0.0626320745219869,10585.87017417206,454.10265363483546
0.06292146109610344,10636.85428068243,457.97892932646005
0.06321218475812451,10686.809570632287,461.0135234860483
0.06350425168595962,10744.041979952595,465.5461823789093
0.06379766808606283,10794.574644797032,462.4706005035945
0.06409244019356454,10848.42071391081,467.2450995530022
0.0643885742724042,10900.497042618405,469.11333202012696
0.06468607661546327,10953.85670011348,474.505406646981
0.06498495354469888,11001.1052670125,476.7241434556038
0.06528521141127848,11050.104432744003,471.6375967303911
0.06558685659571432,11102.672920519499,470.12746783105644
0.0658898955079995,11154.819169286327,468.9557513264893
0.06619433458774394,11210.405197153352,471.3691298517494
0.06650018030431118,11260.957529898016,472.25474063918614
0.06680743915695615,11314.844932881611,475.85303807183016
0.06711611767496284,11372.812616238047,475.6194895773745
0.06742622241778343,11429.19228419766,473.32299988890026
0.06773775997517752,11487.052841828207,475.0961883064254
0.06805073696735206,11545.567408950608,475.31679160009753
0.06836516004510239,11600.706635534356,474.70420268396714
0.06868103588995304,11659.012868812742,471.92482688554645
0.06899837121430018,11718.860784894172,470.07758987634617
0.06931717276155408,11777.520531602224,474.54717875738095
0.06963744730628223,11832.795887307742,480.26621602648174
0.06995920165435375,11885.278841911135,486.9825908202697
0.07028244264308349,11933.457391005126,491.07537827625305
0.07060717714137772,11986.647956045977,492.03628795673427
0.07093341204987996,12040.148860848401,496.5563346550388
0.07126115430111746,12091.954632704334,500.35645414527414
0.07159041085964889,12139.946018001758,506.0423072478981
0.0719211887222119,12192.85127053977,506.39580122855625
0.07225349491787214,12248.888540948989,506.90851950555935
0.07258733650817253,12305.925151540063,507.3855051873623
0.07292272058728312,12360.45076434934,500.5519168106543
0.0732596542821523,12420.807051977215,506.00499328517526
0.07359814475265768,12481.079148900837,509.5813163849803
0.07393819919175866,12537.709653000014,506.48361845047486
0.07427982482564918,12593.478673412548,505.53473053525363
0.07462302891391108,12652.435843033498,504.2683406645127
0.07496781874966876,12706.561434112518,506.4457000640928
0.07531420165974372,12759.072263356844,505.7436968931066
0.07566218500481055,12809.967090418542,499.63958602423935
0.0760117761795533,12864.354959081584,495.55236177569316
0.07636298261282241,12915.947443688372,490.26500334471643
