program,search time,probability of the program,cumulative probability
(FILTER[%2==0] (MAP[/2] (FILTER[%2==0] var0))),0.14509593396905984,1.085411023602387e-08,0.0639708673543079
(FILTER[%2==0] (MAP[/2] (FILTER[%2==1] var0))),0.14509667096899648,1.8332255093411742e-09,0.06397086918753342
(FILTER[%2==0] (MAP[/2] (MAP[+1] var0))),0.14509738196829858,1.0215680068529109e-07,0.0639709713443341
(FILTER[%2==0] (MAP[/2] (MAP[-1] var0))),0.14509804996851017,5.117791342484947e-10,0.06397097185611324
(FILTER[%2==0] (MAP[/2] (MAP[*2] var0))),0.14509865096806607,1.715355042168415e-05,0.06398812540653492
(FILTER[%2==0] (MAP[/2] (MAP[/2] var0))),0.14509928396728355,5.950775506575934e-08,0.06398818491429
(FILTER[%2==0] (MAP[/2] (MAP[*(-1)] var0))),0.14510000396694522,8.139244258623743e-08,0.06398826630673259
(FILTER[%2==0] (MAP[/2] (MAP[**2] var0))),0.14510079896717798,1.8854340606418102e-07,0.06398845485013865
(FILTER[%2==0] (MAP[/2] (MAP[*3] var0))),0.14510158596567635,1.8363089115214938e-09,0.06398845668644756
(FILTER[%2==0] (MAP[/2] (MAP[/3] var0))),0.1451022479650419,8.135868520356591e-07,0.0639892702732996
(FILTER[%2==0] (MAP[/2] (MAP[*4] var0))),0.1451028169649362,5.526032155159449e-09,0.06398927579933177
(FILTER[%2==0] (MAP[/2] (MAP[/4] var0))),0.14510338496438635,7.601690605112567e-06,0.06399687748993688
(FILTER[%2==0] (MAP[/2] (SCANL1[+] var0))),0.14511209696502192,5.116404899945583e-08,0.06399692865398587
(FILTER[%2==0] (MAP[/2] (SCANL1[-] var0))),0.14511288596622762,4.10573390944358e-09,0.06399693275971978
(FILTER[%2==0] (MAP[/2] (SCANL1[*] var0))),0.1451137429648952,1.4030682186137393e-07,0.06399707306654163
(FILTER[%2==0] (MAP[/2] (SCANL1[MIN] var0))),0.14511442996445112,1.2083070846005687e-07,0.0639971938972501
(FILTER[%2==0] (MAP[/2] (SCANL1[MAX] var0))),0.14511519696498,3.88401378763596e-07,0.06399758229862887
(FILTER[%2==0] (MAP[*2] (SORT var0))),0.14511604696417635,1.1315107158234103e-08,0.06399759361373603
(FILTER[%2==0] (MAP[*2] (REVERSE var0))),0.1451168859639438,1.014131347265918e-10,0.06399759371514915
(FILTER[%2==0] (MAP[*2] (FILTER[<0] var0))),0.14511757196487451,2.9013276868735536e-09,0.06399759661647685
(FILTER[%2==0] (MAP[*2] (FILTER[>0] var0))),0.14511825296540337,2.4974518626761363e-08,0.06399762159099547
(FILTER[%2==0] (MAP[*2] (FILTER[%2==0] var0))),0.1451190379648324,2.1179935551224005e-10,0.06399762180279482
(FILTER[%2==0] (MAP[*2] (FILTER[%2==1] var0))),0.14511969496379606,3.879142541519212e-07,0.06399800971704897
(FILTER[%2==0] (MAP[*2] (MAP[+1] var0))),0.14512032796301355,1.686845737702404e-07,0.06399817840162274
(FILTER[%2==0] (MAP[*2] (MAP[-1] var0))),0.14512100696447305,1.3564221967199037e-08,0.0639981919658447
(FILTER[%2==0] (MAP[*2] (MAP[*2] var0))),0.1451216689638386,3.044046177224345e-10,0.06399819227024932
(FILTER[%2==0] (MAP[*2] (MAP[/2] var0))),0.1451223009644309,5.280128413463955e-10,0.06399819279826216
(FILTER[%2==0] (MAP[*2] (MAP[*(-1)] var0))),0.14512300296337344,1.903837333830147e-09,0.0639981947020995
(FILTER[%2==0] (MAP[*2] (MAP[**2] var0))),0.14512362596360617,6.306219297218171e-10,0.06399819533272143
(FILTER[%2==0] (MAP[*2] (MAP[*3] var0))),0.1451242499624641,6.073187458815049e-07,0.0639988026514673
(FILTER[%2==0] (MAP[*2] (MAP[/3] var0))),0.14512497396390245,1.0539375092677587e-08,0.0639988131908424
(FILTER[%2==0] (MAP[*2] (MAP[*4] var0))),0.14512569696307764,1.527122636772905e-10,0.06399881334355466
(FILTER[%2==0] (MAP[*2] (MAP[/4] var0))),0.1451268409637123,1.0427147969017789e-07,0.06399891761503435
(FILTER[%2==0] (MAP[*2] (SCANL1[+] var0))),0.14513628796339617,1.589843432840554e-07,0.06399907659937763
(FILTER[%2==0] (MAP[*2] (SCANL1[-] var0))),0.14513724196331168,1.8621555506670013e-10,0.06399907678559319
(FILTER[%2==0] (MAP[*2] (SCANL1[*] var0))),0.145138446963756,3.4664811831199277e-09,0.06399908025207438
(FILTER[%2==0] (MAP[*2] (SCANL1[MIN] var0))),0.14513934796377725,5.70678824398819e-12,0.06399908025778116
(FILTER[%2==0] (MAP[*2] (SCANL1[MAX] var0))),0.14514017796318512,6.549209564491696e-09,0.06399908680699072
(FILTER[%2==0] (MAP[-1] (SORT var0))),0.14514089496333327,7.910384350878169e-10,0.06399908759802915
(FILTER[%2==0] (MAP[-1] (REVERSE var0))),0.14514161796250846,1.6353828110468433e-07,0.06399925113631026
(FILTER[%2==0] (MAP[-1] (FILTER[<0] var0))),0.14514231096109143,6.531070241709102e-10,0.06399925178941729
(FILTER[%2==0] (MAP[-1] (FILTER[>0] var0))),0.14514302996030892,3.854484100787343e-09,0.0639992556439014
(FILTER[%2==0] (MAP[-1] (FILTER[%2==0] var0))),0.14514366595903994,4.370675490131472e-09,0.06399926001457688
(FILTER[%2==0] (MAP[-1] (FILTER[%2==1] var0))),0.14514444995802478,7.778956218588597e-08,0.06399933780413906
(FILTER[%2==0] (MAP[-1] (MAP[+1] var0))),0.14514533495821524,2.8449854780990856e-11,0.06399933783258892
(FILTER[%2==0] (MAP[-1] (MAP[-1] var0))),0.14514604095893446,9.421019315898237e-12,0.06399933784200994
(FILTER[%2==0] (MAP[-1] (MAP[*2] var0))),0.14514671395772893,4.358907041739728e-12,0.06399933784636884
(FILTER[%2==0] (MAP[-1] (MAP[/2] var0))),0.14514737795798283,1.4457701582650393e-08,0.06399935230407042
(FILTER[%2==0] (MAP[-1] (MAP[*(-1)] var0))),0.14514806495753874,4.4595821161881546e-07,0.06399979826228204
(FILTER[%2==0] (MAP[-1] (MAP[**2] var0))),0.14514883895753883,7.885730154024031e-08,0.06399987711958358
(FILTER[%2==0] (MAP[-1] (MAP[*3] var0))),0.14514953795696783,9.030925238201782e-10,0.0639998780226761
(FILTER[%2==0] (MAP[-1] (MAP[/3] var0))),0.14515020895669295,4.1085455847419045e-08,0.06399991910813194
(FILTER[%2==0] (MAP[-1] (MAP[*4] var0))),0.14515095195565664,8.315659500841099e-07,0.06400075067408202
(FILTER[%2==0] (MAP[-1] (MAP[/4] var0))),0.14515159995607974,5.723662054924464e-10,0.06400075124644823
(FILTER[%2==0] (MAP[-1] (SCANL1[+] var0))),0.14516088895470602,5.33271107524339e-10,0.06400075177971934
(FILTER[%2==0] (MAP[-1] (SCANL1[-] var0))),0.14516191595430428,1.0300616359684242e-08,0.0640007620803357
(FILTER[%2==0] (MAP[-1] (SCANL1[*] var0))),0.14516265595557343,1.1227698673600991e-10,0.06400076219261269
(FILTER[%2==0] (MAP[-1] (SCANL1[MIN] var0))),0.14516333395658876,3.590197209860353e-09,0.0640007657828099
(FILTER[%2==0] (MAP[-1] (SCANL1[MAX] var0))),0.14516402195658884,3.4945954489813756e-07,0.0640011152423548
(FILTER[%2==0] (MAP[+1] (SORT var0))),0.145164847956039,2.566390163153478e-07,0.06400137188137112
(FILTER[%2==0] (MAP[+1] (REVERSE var0))),0.14516564795485465,6.098758223398348e-05,0.0640623594636051
(FILTER[%2==0] (MAP[+1] (FILTER[<0] var0))),0.14516627595548925,8.227371052903831e-08,0.06406244173731562
(FILTER[%2==0] (MAP[+1] (FILTER[>0] var0))),0.14516715695390303,6.33593217711783e-08,0.0640625050966374
(FILTER[%2==0] (MAP[+1] (FILTER[%2==0] var0))),0.14516790295419923,1.0436070972335006e-06,0.06406354870373464
(FILTER[%2==0] (MAP[+1] (FILTER[%2==1] var0))),0.14516868795362825,0.00011007974092423425,0.06417362844465888
(FILTER[%2==0] (MAP[+1] (MAP[+1] var0))),0.14516937395455898,9.727964192069027e-07,0.06417460124107809
(FILTER[%2==0] (MAP[+1] (MAP[-1] var0))),0.14517008695474942,3.836981541545398e-05,0.06421297105649354
(FILTER[%2==0] (MAP[+1] (MAP[*2] var0))),0.14517080995392462,2.3102083693013117e-06,0.06421528126486284
(FILTER[%2==0] (MAP[+1] (MAP[/2] var0))),0.1451714669528883,4.834425186111564e-08,0.0642153296091147
(FILTER[%2==0] (MAP[+1] (MAP[*(-1)] var0))),0.1451720949535229,5.362391333465527e-05,0.06426895352244937
(FILTER[%2==0] (MAP[+1] (MAP[**2] var0))),0.1451727629537345,1.0304935086421345e-06,0.064269984015958
(FILTER[%2==0] (MAP[+1] (MAP[*3] var0))),0.1451735519549402,1.2390531688323816e-07,0.06427010792127488
(FILTER[%2==0] (MAP[+1] (MAP[/3] var0))),0.14517420695483452,9.67938047917728e-07,0.0642710758593228
(FILTER[%2==0] (MAP[+1] (MAP[*4] var0))),0.14517480295398855,2.7549007967055638e-05,0.06429862486728986
(FILTER[%2==0] (MAP[+1] (MAP[/4] var0))),0.1451754959543905,2.6754054214525836e-06,0.06430130027271132
(FILTER[%2==0] (MAP[+1] (SCANL1[+] var0))),0.1451845839546877,2.162192805630474e-07,0.06430151649199188
(FILTER[%2==0] (MAP[+1] (SCANL1[-] var0))),0.1451853459548147,2.6088729978835723e-08,0.06430154258072186
(FILTER[%2==0] (MAP[+1] (SCANL1[*] var0))),0.14518607395439176,3.8515491211786856e-08,0.06430158109621308
(FILTER[%2==0] (MAP[+1] (SCANL1[MIN] var0))),0.14518679395405343,0.00015750690919726215,0.06445908800541034
(FILTER[%2==0] (MAP[+1] (SCANL1[MAX] var0))),0.14518750795468804,1.3638946421033881e-05,0.06447272695183137
(FILTER[%2==0] (FILTER[%2==1] (SORT var0))),0.14518821895399014,2.585235536883602e-10,0.06447272721035492
(FILTER[%2==0] (FILTER[%2==1] (REVERSE var0))),0.14518912995481514,3.549896783010508e-09,0.0644727307602517
(FILTER[%2==0] (FILTER[%2==1] (FILTER[<0] var0))),0.14519027295500564,4.085010707160477e-07,0.06447313926132242
(FILTER[%2==0] (FILTER[%2==1] (FILTER[>0] var0))),0.14519118495445582,9.863802522412918e-09,0.06447314912512495
(FILTER[%2==0] (FILTER[%2==1] (FILTER[%2==0] var0))),0.14519190395367332,3.521709568293459e-06,0.06447667083469324
(FILTER[%2==0] (FILTER[%2==1] (FILTER[%2==1] var0))),0.14519260395536548,1.7062844010042458e-08,0.06447668789753726
(FILTER[%2==0] (FILTER[%2==1] (MAP[+1] var0))),0.14519329995528096,2.3498729119946399e-07,0.06447692288482845
(FILTER[%2==0] (FILTER[%2==1] (MAP[-1] var0))),0.14519393795490032,8.99593444381403e-08,0.06447701284417288
(FILTER[%2==0] (FILTER[%2==1] (MAP[*2] var0))),0.1451946189536102,4.5139559822433854e-08,0.06447705798373271
(FILTER[%2==0] (FILTER[%2==1] (MAP[/2] var0))),0.1451955609536526,3.990272626651753e-07,0.06447745701099537
(FILTER[%2==0] (FILTER[%2==1] (MAP[*(-1)] var0))),0.14519639995342004,8.808121898047052e-09,0.06447746581911727
(FILTER[%2==0] (FILTER[%2==1] (MAP[**2] var0))),0.1451971869537374,5.439095434548556e-09,0.06447747125821271
(FILTER[%2==0] (FILTER[%2==1] (MAP[*3] var0))),0.14519784795265878,1.214544645736281e-06,0.06447868580285844
(FILTER[%2==0] (FILTER[%2==1] (MAP[/3] var0))),0.14519860195287038,1.564889658225609e-09,0.0644786873677481
(FILTER[%2==0] (FILTER[%2==1] (MAP[*4] var0))),0.14519929395282816,1.831200776280683e-08,0.06447870567975586
(FILTER[%2==0] (FILTER[%2==1] (MAP[/4] var0))),0.14519999795265903,1.3472781633170911e-06,0.06448005295791917
(FILTER[%2==0] (FILTER[%2==1] (SCANL1[+] var0))),0.14520923095369653,3.535869762758389e-10,0.06448005331150615
(FILTER[%2==0] (FILTER[%2==1] (SCANL1[-] var0))),0.14521015295213147,2.899965667665516e-06,0.06448295327717382
(FILTER[%2==0] (FILTER[%2==1] (SCANL1[*] var0))),0.14521100695128553,2.978911924376299e-06,0.06448593218909819
(FILTER[%2==0] (FILTER[%2==1] (SCANL1[MIN] var0))),0.14521186195088376,1.5524780134236716e-09,0.0644859337415762
(FILTER[%2==0] (FILTER[%2==1] (SCANL1[MAX] var0))),0.1452126099520683,2.472537880136217e-06,0.06448840627945633
(FILTER[%2==0] (FILTER[%2==0] (SORT var0))),0.14521351495204726,6.590239556497357e-07,0.06448906530341197
(FILTER[%2==0] (FILTER[%2==0] (REVERSE var0))),0.1452141729514551,2.8230999287333566e-07,0.06448934761340484
(FILTER[%2==0] (FILTER[%2==0] (FILTER[<0] var0))),0.14521480895200511,4.2048402618086466e-10,0.06448934803388887
(FILTER[%2==0] (FILTER[%2==0] (FILTER[>0] var0))),0.1452154419530416,6.71614189466143e-08,0.0644894151953078
(FILTER[%2==0] (FILTER[%2==0] (FILTER[%2==0] var0))),0.14521627295289363,4.747988730249572e-09,0.06448941994329653
